title,home_type,home_status,year_built,address,city,state,postal_code,bedrooms,bathrooms,square_footage,price,offer,monthly_p_i,total_expense,rent_zestimate,days_on_zillow,price_reduction,url
House for sale,SINGLE_FAMILY,FOR_SALE,1940,"650 Elizabeth Ave, Columbus, OH 43213",Columbus,OH,43213,5,2,1162,92900,92900,354.8150476,894.5883809,1026,30,,https://www.zillow.com/homedetails/650-Elizabeth-Ave-Columbus-OH-43213/33882401_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1953,"930 Seymour Ave, Columbus, OH 43206",Columbus,OH,43206,2,1,744,94999,52199,199.3648081,699.6964747,800,1,,https://www.zillow.com/homedetails/930-Seymour-Ave-Columbus-OH-43206/33875295_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1952,"2353 Century Dr, Columbus, OH 43211",Columbus,OH,43211,3,1,1148,95000,84000,320.8230786,849.6564119,950,3,,https://www.zillow.com/homedetails/2353-Century-Dr-Columbus-OH-43211/33898568_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1932,"1357 S Ohio Ave, Columbus, OH 43206",Columbus,OH,43206,2,2,896,95000,80900,308.9831792,834.9665126,935,7,,https://www.zillow.com/homedetails/1357-S-Ohio-Ave-Columbus-OH-43206/33844142_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1961,"1003 Bruckner Rd, Columbus, OH 43207",Columbus,OH,43207,3,1,896,95000,86800,331.5171812,862.8205145,963,8,,https://www.zillow.com/homedetails/1003-Bruckner-Rd-Columbus-OH-43207/33915293_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1970,"3323 Meridian Rd, Columbus, OH 43232",Columbus,OH,43232,3,1,896,95000,95000,362.8356246,914.0889579,1068,13,,https://www.zillow.com/homedetails/3323-Meridian-Rd-Columbus-OH-43232/33928411_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1910,"616 Stewart Ave, Columbus, OH 43206",Columbus,OH,43206,3,2,1456,95000,95000,362.8356246,915.4189579,1075,16,,https://www.zillow.com/homedetails/616-Stewart-Ave-Columbus-OH-43206/33854486_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1954,"531 Rumsey Rd, Columbus, OH 43207",Columbus,OH,43207,3,1,936,96000,83600,319.2953496,849.7953496,950,0,,https://www.zillow.com/homedetails/531-Rumsey-Rd-Columbus-OH-43207/33849235_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1925,"736 Seymour Ave # 38, Columbus, OH 43205",Columbus,OH,43205,0,,2352,96900,0,370.092337,0,,21,,https://www.zillow.com/homedetails/736-Seymour-Ave-38-Columbus-OH-43205/2082325997_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1920,"1702 Manchester Ave, Columbus, OH 43211",Columbus,OH,43211,3,2,1456,98900,98900,377.7309818,936.8143151,1075,14,,https://www.zillow.com/homedetails/1702-Manchester-Ave-Columbus-OH-43211/33860553_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1900,"131 Rockwell Rd, Columbus, OH 43207",Columbus,OH,43207,2,1,616,99000,70600,269.6441589,794.6941589,895,18,,https://www.zillow.com/homedetails/131-Rockwell-Rd-Columbus-OH-43207/33900560_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1928,"1150 Manor Dr, Columbus, OH 43232",Columbus,OH,43232,3,1,1110,99500,99500,380.0225752,933.4559085,1040,26,,https://www.zillow.com/homedetails/1150-Manor-Dr-Columbus-OH-43232/34079625_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1920,"981 Gilbert St, Columbus, OH 43206",Columbus,OH,43206,0,,1040,99900,87200,333.0449101,874.7949101,975,2,,https://www.zillow.com/homedetails/981-Gilbert-St-Columbus-OH-43206/33833096_zpid/
Foreclosure,SINGLE_FAMILY,FOR_SALE,1949,"1678 Oakland Park Ave, Columbus, OH 43224",Columbus,OH,43224,3,1,1295,99900,99900,381.5503041,966.0503041,1200,15,,https://www.zillow.com/homedetails/1678-Oakland-Park-Ave-Columbus-OH-43224/33872155_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1947,"3103 Dresden St, Columbus, OH 43224",Columbus,OH,43224,3,1,1110,99900,99900,381.5503041,961.1103041,1174,18,"$5,000 (Oct 30)",https://www.zillow.com/homedetails/3103-Dresden-St-Columbus-OH-43224/33876203_zpid/
Condo for sale,CONDO,FOR_SALE,1999,"5419 Garden Rdg, Columbus, OH 43228",Columbus,OH,43228,2,2,984,99900,21600,82.49736306,824.7473631,925,23,,https://www.zillow.com/homedetails/5419-Garden-Rdg-Columbus-OH-43228/67713917_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1928,"215 Marilla Rd, Columbus, OH 43207",Columbus,OH,43207,2,2,1200,99900,99900,381.5503041,937.5503041,1050,28,,https://www.zillow.com/homedetails/215-Marilla-Rd-Columbus-OH-43207/33877230_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1991,"632 Reynolds Ave, Columbus, OH 43201",Columbus,OH,43201,3,1,1056,100000,92200,352.1415219,898.6181886,999,1,,https://www.zillow.com/homedetails/632-Reynolds-Ave-Columbus-OH-43201/33840451_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1946,"816 S Waverly St, Columbus, OH 43227",Columbus,OH,43227,2,1,836,100000,60700,231.8328675,749.9995341,850,2,,https://www.zillow.com/homedetails/816-S-Waverly-St-Columbus-OH-43227/33882513_zpid/
For sale by owner,SINGLE_FAMILY,FOR_SALE,1960,"1578 S James Rd, Columbus, OH 43227",Columbus,OH,43227,2,2,1264,100000,100000,381.9322364,947.598903,1100,22,,https://www.zillow.com/homedetails/1578-S-James-Rd-Columbus-OH-43227/33912689_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1957,"1199 E Woodrow Ave, Columbus, OH 43207",Columbus,OH,43207,3,1,988,100000,71300,272.3176845,799.9843512,900,23,,https://www.zillow.com/homedetails/1199-E-Woodrow-Ave-Columbus-OH-43207/33900719_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1938,"2948 Medina Ave, Columbus, OH 43224",Columbus,OH,43224,,,1564,103000,68900,263.1513109,794.8679775,895,4,,https://www.zillow.com/homedetails/2948-Medina-Ave-Columbus-OH-43224/2084090148_zpid/
Condo for sale,CONDO,FOR_SALE,1972,"5560 Brackenridge Ave UNIT 2, Columbus, OH 43228",Columbus,OH,43228,2,2,1224,104900,48100,183.7094057,959.942739,1060,26,"$3,000 (Oct 28)",https://www.zillow.com/homedetails/5560-Brackenridge-Ave-UNIT-2-Columbus-OH-43228/2082386308_zpid/
Condo for sale,CONDO,FOR_SALE,2006,"6410 Blue Knoll Dr, Canal Winchester, OH 43110",Canal Winchester,OH,43110,2,2,896,104900,55500,211.9723912,994.8557245,1095,30,,https://www.zillow.com/homedetails/6410-Blue-Knoll-Dr-Canal-Winchester-OH-43110/80905080_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1960,"2431 Wicklow Rd, Columbus, OH 43204",Columbus,OH,43204,3,2,1382,105000,100900,385.3696265,949.8696265,1050,17,,https://www.zillow.com/homedetails/2431-Wicklow-Rd-Columbus-OH-43204/33834574_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1930,"557 E Mithoff St, Columbus, OH 43206",Columbus,OH,43206,3,1,1440,105000,105000,401.0288482,975.0288482,1100,20,"$20,000 (Oct 29)",https://www.zillow.com/homedetails/557-E-Mithoff-St-Columbus-OH-43206/33835879_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1972,"2755 Glenbriar St, Columbus, OH 43232",Columbus,OH,43232,3,1,1328,105000,105000,401.0288482,976.7388482,1109,25,,https://www.zillow.com/homedetails/2755-Glenbriar-St-Columbus-OH-43232/33933685_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1962,"1375 Clarfield Ave, Columbus, OH 43207",Columbus,OH,43207,4,2,1668,107900,107900,412.104883,990.9382164,1100,1,,https://www.zillow.com/homedetails/1375-Clarfield-Ave-Columbus-OH-43207/33900810_zpid/
For sale by owner,CONDO,FOR_SALE,1980,"1896 Slaton Ct, Columbus, OH 43235",Columbus,OH,43235,2,2,1024,107900,23400,89.37214331,849.7054766,950,7,,https://www.zillow.com/homedetails/1896-Slaton-Ct-Columbus-OH-43235/34121212_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1963,"1466 Orson Dr, Columbus, OH 43207",Columbus,OH,43207,3,2,1176,108000,89000,339.9196904,899.9196904,1000,24,"$5,000 (Oct 28)",https://www.zillow.com/homedetails/1466-Orson-Dr-Columbus-OH-43207/33917443_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1923,"2733 Sullivant Ave, Columbus, OH 43204",Columbus,OH,43204,3,1,2468,109000,0,416.3061376,0,,7,"$11,000 (Nov 6)",https://www.zillow.com/homedetails/2733-Sullivant-Ave-Columbus-OH-43204/2082171663_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1923,"2737 Sullivant Ave, Columbus, OH 43204",Columbus,OH,43204,3,1,1092,109000,72600,277.2828036,824.6994703,925,7,"$11,000 (Nov 6)",https://www.zillow.com/homedetails/2737-Sullivant-Ave-Columbus-OH-43204/2100704006_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1900,"1522 Walsh Ave, Columbus, OH 43223",Columbus,OH,43223,2,2,1204,109900,62500,238.7076477,778.8843144,879,18,"$10,000 (Nov 4)",https://www.zillow.com/homedetails/1522-Walsh-Ave-Columbus-OH-43223/33851409_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1953,"2902 Howey Rd, Columbus, OH 43224",Columbus,OH,43224,3,1,979,110000,82800,316.2398917,874.823225,975,1,,https://www.zillow.com/homedetails/2902-Howey-Rd-Columbus-OH-43224/33878097_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1959,"1654 Wilton Dr, Columbus, OH 43227",Columbus,OH,43227,3,1,912,110000,110000,420.12546,1011.958793,1150,17,,https://www.zillow.com/homedetails/1654-Wilton-Dr-Columbus-OH-43227/33907286_zpid/
Condo for sale,CONDO,FOR_SALE,1995,"4514 White Leaf Way, Columbus, OH 43228",Columbus,OH,43228,2,3,974,110000,62400,238.3257155,1037.879049,1138,20,"$10,000 (Oct 28)",https://www.zillow.com/homedetails/4514-White-Leaf-Way-Columbus-OH-43228/34099850_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1900,"675 Siebert St, Columbus, OH 43206",Columbus,OH,43206,3,1,1685,110000,104000,397.2095258,974.7928592,1075,20,,https://www.zillow.com/homedetails/675-Siebert-St-Columbus-OH-43206/33832601_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1999,"6153 Georges Park Dr # 9D, Canal Winchester, OH 43110",Canal Winchester,OH,43110,3,3,1320,112000,0,427.7641047,0,,9,,https://www.zillow.com/homedetails/6153-Georges-Park-Dr-9D-Canal-Winchester-OH-43110/2082187340_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1955,"875 Demorest Rd, Columbus, OH 43204",Columbus,OH,43204,3,1,925,112900,86800,331.5171812,899.6838478,1000,16,"$2,000 (Nov 1)",https://www.zillow.com/homedetails/875-Demorest-Rd-Columbus-OH-43204/34030259_zpid/
Condo for sale,CONDO,FOR_SALE,1989,"4901 Stoneybrook Blvd # 22C, Hilliard, OH 43026",Hilliard,OH,43026,2,1,839,114500,0,437.3124106,0,,3,,https://www.zillow.com/homedetails/4901-Stoneybrook-Blvd-22C-Hilliard-OH-43026/2082133308_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1960,"1979-1981 Vaughn St, Columbus, OH 43223",Columbus,OH,43223,0,,1742,114500,107200,409.4313574,949.7646907,1050,14,$500 (Nov 5),https://www.zillow.com/homedetails/1979-1981-Vaughn-St-Columbus-OH-43223/33904455_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1952,"2557 Ferris Park Dr S, Columbus, OH 43224",Columbus,OH,43224,4,1,1820,114900,114900,438.8401396,1047.39014,1195,1,,https://www.zillow.com/homedetails/2557-Ferris-Park-Dr-S-Columbus-OH-43224/34047054_zpid/
Condo for sale,CONDO,FOR_SALE,2001,"4256 Wincove Dr, Groveport, OH 43125",Groveport,OH,43125,2,1,840,114900,30800,117.6351288,898.9451288,999,5,"$4,100 (Nov 8)",https://www.zillow.com/homedetails/4256-Wincove-Dr-Groveport-OH-43125/58392285_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1957,"1298 Beechwood Rd, Columbus, OH 43227",Columbus,OH,43227,3,1,1044,114900,86000,328.4617233,899.9617233,1000,27,"$5,000 (Nov 6)",https://www.zillow.com/homedetails/1298-Beechwood-Rd-Columbus-OH-43227/33891179_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1971,"1690 Rivermont Rd, Columbus, OH 43223",Columbus,OH,43223,3,2,838,114900,110800,423.1809179,1016.910918,1117,30,"$1,000 (Oct 30)",https://www.zillow.com/homedetails/1690-Rivermont-Rd-Columbus-OH-43223/34091446_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1925,"196 N Ogden Ave, Columbus, OH 43204",Columbus,OH,43204,3,2,1600,115000,75300,287.594974,849.7616407,950,0,,https://www.zillow.com/homedetails/196-N-Ogden-Ave-Columbus-OH-43204/33825674_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1950,"1181 Carolyn Ave, Columbus, OH 43224",Columbus,OH,43224,3,1,979,115000,112400,429.2918337,1024.7085,1125,1,,https://www.zillow.com/homedetails/1181-Carolyn-Ave-Columbus-OH-43224/33877141_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1915,"693 E 4th Ave, Columbus, OH 43201",Columbus,OH,43201,2,1,1002,115000,80600,307.8373825,874.7540492,975,23,"$15,000 (Oct 22)",https://www.zillow.com/homedetails/693-E-4th-Ave-Columbus-OH-43201/33842268_zpid/
Condo for sale,CONDO,FOR_SALE,1984,"946 Worthington Woods Blvd # 5, Worthington, OH 43085",Worthington,OH,43085,3,2,1016,115700,0,441.8955975,0,,23,"$1,800 (Nov 8)",https://www.zillow.com/homedetails/946-Worthington-Woods-Blvd-5-Worthington-OH-43085/2082358160_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1920,"1415 Manchester Ave, Columbus, OH 43211",Columbus,OH,43211,2,1,718,117900,45000,171.8695064,712.8395064,813,8,,https://www.zillow.com/homedetails/1415-Manchester-Ave-Columbus-OH-43211/33860048_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1958,"3131 Parsons Ave, Columbus, OH 43207",Columbus,OH,43207,3,1,1251,119000,94800,362.0717601,949.9050934,1050,8,,https://www.zillow.com/homedetails/3131-Parsons-Ave-Columbus-OH-43207/33905592_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1962,"851-853 Byron Ave, Columbus, OH 43227",Columbus,OH,43227,0,,1944,119900,115500,441.131733,999.9650663,1100,1,,https://www.zillow.com/homedetails/851-853-Byron-Ave-Columbus-OH-43227/33882189_zpid/
Condo for sale,CONDO,FOR_SALE,1985,"2221 Hedgerow Rd # 2221H, Columbus, OH 43220",Columbus,OH,43220,2,2,1102,119900,0,457.9367514,0,,2,,https://www.zillow.com/homedetails/2221-Hedgerow-Rd-2221H-Columbus-OH-43220/2082115579_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1968,"3742 Amwell Rd W, Columbus, OH 43207",Columbus,OH,43207,3,1,984,119900,115600,441.5136652,1049.846999,1150,6,,https://www.zillow.com/homedetails/3742-Amwell-Rd-W-Columbus-OH-43207/33924389_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1977,"2892 Yankee Doodle Dr, Reynoldsburg, OH 43068",Reynoldsburg,OH,43068,3,2,1540,119900,119900,457.9367514,1074.820085,1195,6,,https://www.zillow.com/homedetails/2892-Yankee-Doodle-Dr-Reynoldsburg-OH-43068/34075179_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1956,"2178 Belcher Dr, Columbus, OH 43224",Columbus,OH,43224,3,1,914,119900,115600,441.5136652,1049.846999,1150,28,"$6,000 (Oct 24)",https://www.zillow.com/homedetails/2178-Belcher-Dr-Columbus-OH-43224/33893842_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1962,"1692 Woodcrest Rd, Columbus, OH 43232",Columbus,OH,43232,3,2,1073,120000,104900,400.646916,999.646916,1100,24,,https://www.zillow.com/homedetails/1692-Woodcrest-Rd-Columbus-OH-43232/33914153_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1957,"1409 Byron Ave, Columbus, OH 43227",Columbus,OH,43227,3,1,1391,122900,103700,396.0637291,999.8970625,1100,22,"$1,000 (Nov 4)",https://www.zillow.com/homedetails/1409-Byron-Ave-Columbus-OH-43227/33893377_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1954,"1462 Byron Ave, Columbus, OH 43227",Columbus,OH,43227,3,2,999,123900,103200,394.1540679,999.6540679,1100,9,,https://www.zillow.com/homedetails/1462-Byron-Ave-Columbus-OH-43227/33893370_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1963,"1737 Elaine Rd, Columbus, OH 43227",Columbus,OH,43227,,,1704,124900,0,477.0333632,0,,19,,https://www.zillow.com/homedetails/1737-Elaine-Rd-Columbus-OH-43227/2082307364_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1980,"3720 Canon Ridge Pl, Columbus, OH 43230",Columbus,OH,43230,2,3,1356,124900,124000,473.5959731,1099.76264,1200,24,,https://www.zillow.com/homedetails/3720-Canon-Ridge-Pl-Columbus-OH-43230/34113979_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1925,"2097 Ferris Rd, Columbus, OH 43224",Columbus,OH,43224,2,1,972,124900,64600,246.7282247,819.6948914,920,26,"$9,900 (Nov 2)",https://www.zillow.com/homedetails/2097-Ferris-Rd-Columbus-OH-43224/34026654_zpid/
Condo for sale,CONDO,FOR_SALE,1988,"3614 Fishinger Mill Dr # 3614, Hilliard, OH 43026",Hilliard,OH,43026,1,1,912,124900,9600,36.66549469,819.6321614,920,29,"$5,000 (Oct 26)",https://www.zillow.com/homedetails/3614-Fishinger-Mill-Dr-3614-Hilliard-OH-43026/2090136773_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1957,"1331 Miller Ave, Columbus, OH 43206",Columbus,OH,43206,3,1,936,124999,78399,299.431054,884.9127207,985,9,,https://www.zillow.com/homedetails/1331-Miller-Ave-Columbus-OH-43206/33888058_zpid/
Condo for sale,CONDO,FOR_SALE,1985,"7877 Thornfield Ln # 100, Columbus, OH 43235",Columbus,OH,43235,2,2,1250,125000,0,477.4152955,0,,2,,https://www.zillow.com/homedetails/7877-Thornfield-Ln-100-Columbus-OH-43235/2082117042_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1958,"517 Townsend Ave, Columbus, OH 43223",Columbus,OH,43223,3,1,1440,125000,81600,311.6567049,899.9900382,1000,6,,https://www.zillow.com/homedetails/517-Townsend-Ave-Columbus-OH-43223/33865213_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1955,"3373 Medina Ave, Columbus, OH 43224",Columbus,OH,43224,3,2,1106,125000,113400,433.111156,1049.944489,1150,13,,https://www.zillow.com/homedetails/3373-Medina-Ave-Columbus-OH-43224/33890352_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1953,"710 Josephine Ave, Columbus, OH 43204",Columbus,OH,43204,3,2,1250,125900,102400,391.09861,999.9319434,1100,29,"$7,000 (Nov 8)",https://www.zillow.com/homedetails/710-Josephine-Ave-Columbus-OH-43204/33900243_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1960,"4323 Astor Ave, Columbus, OH 43227",Columbus,OH,43227,3,2,1150,126700,102000,389.5708811,999.7375478,1100,22,,https://www.zillow.com/homedetails/4323-Astor-Ave-Columbus-OH-43227/33908811_zpid/
Condo for sale,CONDO,FOR_SALE,1984,"6595 Sharon Woods Blvd, Columbus, OH 43229",Columbus,OH,43229,2,2,1330,128900,67300,257.0403951,1099.873728,1200,3,,https://www.zillow.com/homedetails/6595-Sharon-Woods-Blvd-Columbus-OH-43229/33942688_zpid/
Condo for sale,CONDO,FOR_SALE,1994,"2323 Vicente Ct UNIT 205, Columbus, OH 43235",Columbus,OH,43235,2,2,1093,129000,0,492.6925849,0,,4,,https://www.zillow.com/homedetails/2323-Vicente-Ct-UNIT-205-Columbus-OH-43235/2082137072_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1920,"270 Nashoba Ave, Columbus, OH 43223",Columbus,OH,43223,3,2,1314,129900,62400,238.3257155,819.6257155,920,0,,https://www.zillow.com/homedetails/270-Nashoba-Ave-Columbus-OH-43223/33832345_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1970,"1635 Greenville Rd, Columbus, OH 43223",Columbus,OH,43223,3,1,838,129900,99600,380.4045074,994.9545074,1095,4,,https://www.zillow.com/homedetails/1635-Greenville-Rd-Columbus-OH-43223/34091323_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1949,"3553 E Deshler Ave, Columbus, OH 43227",Columbus,OH,43227,3,1,983,129900,79400,303.2541957,899.7541957,1000,6,,https://www.zillow.com/homedetails/3553-E-Deshler-Ave-Columbus-OH-43227/33904854_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1951,"622 S Everett Ave, Columbus, OH 43213",Columbus,OH,43213,3,1,1388,129900,90000,343.7390127,949.7390127,1050,6,,https://www.zillow.com/homedetails/622-S-Everett-Ave-Columbus-OH-43213/33883906_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1955,"1425 Wiltshire Rd, Columbus, OH 43223",Columbus,OH,43223,2,1,1102,129900,96400,368.1826759,979.8826759,1080,15,,https://www.zillow.com/homedetails/1425-Wiltshire-Rd-Columbus-OH-43223/34030530_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1942,"1863 Robert St, Columbus, OH 43224",Columbus,OH,43224,3,1,1338,129900,74100,283.0117872,874.7617872,975,27,"$2,600 (Oct 29)",https://www.zillow.com/homedetails/1863-Robert-St-Columbus-OH-43224/33859974_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1951,"1093 Urana Ave, Columbus, OH 43224",Columbus,OH,43224,3,1,979,129900,105900,404.4662383,1024.716238,1125,30,"$5,100 (Oct 23)",https://www.zillow.com/homedetails/1093-Urana-Ave-Columbus-OH-43224/33876892_zpid/
For sale by owner,SINGLE_FAMILY,FOR_SALE,1963,"604 Heisley Dr, Columbus, OH 43207",Columbus,OH,43207,3,1,896,129900,90000,343.7390127,949.7390127,1050,30,,https://www.zillow.com/homedetails/604-Heisley-Dr-Columbus-OH-43207/33921011_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1941,"528 S James Rd, Columbus, OH 43213",Columbus,OH,43213,3,1,1266,130000,100600,384.2238298,999.8904965,1100,0,,https://www.zillow.com/homedetails/528-S-James-Rd-Columbus-OH-43213/33884226_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1961,"1810 Northridge Rd # 1812, Columbus, OH 43224",Columbus,OH,43224,0,,1508,130000,0,496.5119073,0,,5,,https://www.zillow.com/homedetails/1810-Northridge-Rd-1812-Columbus-OH-43224/2082151372_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1926,"719 Racine Ave, Columbus, OH 43204",Columbus,OH,43204,5,2,1715,130000,90000,343.7390127,949.9056794,1050,9,"$5,000 (Nov 5)",https://www.zillow.com/homedetails/719-Racine-Ave-Columbus-OH-43204/33865869_zpid/
Foreclosure,MULTI_FAMILY,FOR_SALE,1955,"854 Regina Ct, Columbus, OH 43204",Columbus,OH,43204,0,,6300,130000,43200,164.9947261,679.8613928,780,9,,https://www.zillow.com/homedetails/854-Regina-Ct-Columbus-OH-43204/296626525_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1979,"6807 Metuchen Pl, Reynoldsburg, OH 43068",Reynoldsburg,OH,43068,3,2,1382,130000,121800,465.1934639,1099.860131,1200,14,"$5,000 (Nov 1)",https://www.zillow.com/homedetails/6807-Metuchen-Pl-Reynoldsburg-OH-43068/34075953_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1914,"480 E Markison Ave, Columbus, OH 43207",Columbus,OH,43207,0,,2520,130000,80300,306.6915858,854.8082525,955,15,,https://www.zillow.com/homedetails/480-E-Markison-Ave-Columbus-OH-43207/2139781829_zpid/
Make Me Move®,CONDO,MMM,2000,"4663 Parrau Dr # 66E, Columbus, OH 43228",Columbus,OH,43228,2,2,1264,130000,50900,194.4035083,1024.820175,1125,28,,https://www.zillow.com/homedetails/4663-Parrau-Dr-66E-Columbus-OH-43228/71230445_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1900,"136 E Innis Ave, Columbus, OH 43207",Columbus,OH,43207,2,2,1142,134900,87800,335.3365035,949.6698369,1050,21,,https://www.zillow.com/homedetails/136-E-Innis-Ave-Columbus-OH-43207/33831974_zpid/
Condo for sale,CONDO,FOR_SALE,1979,"6329 Bidwell Ln, Columbus, OH 43213",Columbus,OH,43213,2,2,1308,135900,57700,220.3749004,1068.9849,1169,7,,https://www.zillow.com/homedetails/6329-Bidwell-Ln-Columbus-OH-43213/33939308_zpid/
Condo for sale,CONDO,FOR_SALE,1992,"5414 Pickforde Dr # 4D, Columbus, OH 43235",Columbus,OH,43235,2,4,1152,136400,0,520.9555704,0,,4,,https://www.zillow.com/homedetails/5414-Pickforde-Dr-4D-Columbus-OH-43235/2082137623_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1915,"90 Eldon Ave, Columbus, OH 43204",Columbus,OH,43204,3,2,2080,136900,129400,494.2203139,1149.886981,1250,16,,https://www.zillow.com/homedetails/90-Eldon-Ave-Columbus-OH-43204/33839630_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1957,"4854 Calvin Dr, Columbus, OH 43227",Columbus,OH,43227,4,2,1354,137000,108100,412.8687475,1049.702081,1150,2,,https://www.zillow.com/homedetails/4854-Calvin-Dr-Columbus-OH-43227/33904131_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1925,"653 E Gates St, Columbus, OH 43206",Columbus,OH,43206,2,1,1056,137000,44500,169.9598452,749.7931785,850,29,,https://www.zillow.com/homedetails/653-E-Gates-St-Columbus-OH-43206/33827401_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1959,"3194 Lee Ellen Pl, Columbus, OH 43207",Columbus,OH,43207,2,1,924,139000,74400,284.1575839,894.8742505,995,3,,https://www.zillow.com/homedetails/3194-Lee-Ellen-Pl-Columbus-OH-43207/33906807_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1930,"1090 Bellows Ave, Columbus, OH 43223",Columbus,OH,43223,2,1,748,139000,43600,166.5224551,749.6891217,850,28,,https://www.zillow.com/homedetails/1090-Bellows-Ave-Columbus-OH-43223/33848444_zpid/
For sale by owner,SINGLE_FAMILY,FOR_SALE,1900,"360 E 13th Ave, Columbus, OH 43201",Columbus,OH,43201,4,1,1857,139500,139500,532.7954697,1268.79547,1650,30,"$10,400 (Oct 23)",https://www.zillow.com/homedetails/360-E-13th-Ave-Columbus-OH-43201/33834920_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1993,"4759 Deephollow Dr, Columbus, OH 43228",Columbus,OH,43228,3,2,1528,139900,128100,489.2551948,1149.921861,1250,1,,https://www.zillow.com/homedetails/4759-Deephollow-Dr-Columbus-OH-43228/34097589_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1950,"1008 E North Broadway St, Columbus, OH 43224",Columbus,OH,43224,3,1,1091,139900,91800,350.613793,978.7904597,1079,1,,https://www.zillow.com/homedetails/1008-E-North-Broadway-St-Columbus-OH-43224/33886950_zpid/
